"","station","UTC","temp","node","day"
"6515","KW24",2018-08-23,27.1,"KWLine_outside",2018-08-23
"6516","KW20",2018-08-24,30.1,"KWLine_outside",2018-08-24
"6517","KW22",2018-08-24,28.5,"KWLine_outside",2018-08-24
"6518","KW21",2018-08-24,28,"KWLine_outside",2018-08-24
"6519","KW23",2018-08-24,28.6,"KWLine_outside",2018-08-24
"6520","KW24",2018-08-24,26.7,"KWLine_outside",2018-08-24
"6521","KW20",2018-08-25,30.2,"KWLine_outside",2018-08-25
"6522","KW22",2018-08-25,28.5,"KWLine_outside",2018-08-25
"6523","KW21",2018-08-25,28.2,"KWLine_outside",2018-08-25
"6524","KW23",2018-08-25,28.9,"KWLine_outside",2018-08-25
"6525","KW24",2018-08-25,26.6,"KWLine_outside",2018-08-25
"6526","KW20",2018-08-26,30.6,"KWLine_outside",2018-08-26
"6527","KW22",2018-08-26,28.5,"KWLine_outside",2018-08-26
"6528","KW21",2018-08-26,28.2,"KWLine_outside",2018-08-26
"6529","KW23",2018-08-26,29.6,"KWLine_outside",2018-08-26
"6530","KW24",2018-08-26,26.8,"KWLine_outside",2018-08-26
"6531","KW20",2018-08-27,30.3,"KWLine_outside",2018-08-27
"6532","KW22",2018-08-27,28.7,"KWLine_outside",2018-08-27
"6533","KW21",2018-08-27,28.6,"KWLine_outside",2018-08-27
"6534","KW23",2018-08-27,29.3,"KWLine_outside",2018-08-27
"6535","KW24",2018-08-27,27.2,"KWLine_outside",2018-08-27
"6536","KW20",2018-08-28,29.9,"KWLine_outside",2018-08-28
"6537","KW22",2018-08-28,29.7,"KWLine_outside",2018-08-28
"6538","KW21",2018-08-28,29.3,"KWLine_outside",2018-08-28
"6539","KW23",2018-08-28,29.5,"KWLine_outside",2018-08-28
"6540","KW24",2018-08-28,28.4,"KWLine_outside",2018-08-28
"6541","KW20",2018-08-29,29.9,"KWLine_outside",2018-08-29
"6542","KW22",2018-08-29,29.9,"KWLine_outside",2018-08-29
"6543","KW21",2018-08-29,29.6,"KWLine_outside",2018-08-29
"6544","KW23",2018-08-29,29.5,"KWLine_outside",2018-08-29
"6545","KW24",2018-08-29,28.2,"KWLine_outside",2018-08-29
"6546","KW20",2018-08-30,29.8,"KWLine_outside",2018-08-30
"6547","KW22",2018-08-30,29.7,"KWLine_outside",2018-08-30
"6548","KW21",2018-08-30,29.6,"KWLine_outside",2018-08-30
"6549","KW23",2018-08-30,29.4,"KWLine_outside",2018-08-30
"6550","KW24",2018-08-30,28.2,"KWLine_outside",2018-08-30
"6551","KW20",2018-08-31,29.9,"KWLine_outside",2018-08-31
"6552","KW22",2018-08-31,30.2,"KWLine_outside",2018-08-31
"6553","KW21",2018-08-31,29.7,"KWLine_outside",2018-08-31
"6554","KW23",2018-08-31,29.5,"KWLine_outside",2018-08-31
"6555","KW24",2018-08-31,28.1,"KWLine_outside",2018-08-31
"6556","KW20",2018-09-01,29.7,"KWLine_outside",2018-09-01
"6557","KW22",2018-09-01,30.1,"KWLine_outside",2018-09-01
"6558","KW21",2018-09-01,29.6,"KWLine_outside",2018-09-01
"6559","KW23",2018-09-01,29.4,"KWLine_outside",2018-09-01
"6560","KW24",2018-09-01,28.5,"KWLine_outside",2018-09-01
"6561","KW20",2018-09-02,29.7,"KWLine_outside",2018-09-02
"6562","KW22",2018-09-02,30,"KWLine_outside",2018-09-02
"6563","KW21",2018-09-02,29.5,"KWLine_outside",2018-09-02
"6564","KW23",2018-09-02,29.3,"KWLine_outside",2018-09-02
"6565","KW24",2018-09-02,28.6,"KWLine_outside",2018-09-02
"6566","KW20",2018-09-03,29.6,"KWLine_outside",2018-09-03
"6567","KW22",2018-09-03,29.9,"KWLine_outside",2018-09-03
"6568","KW21",2018-09-03,29.5,"KWLine_outside",2018-09-03
"6569","KW23",2018-09-03,29.3,"KWLine_outside",2018-09-03
"6570","KW24",2018-09-03,29.1,"KWLine_outside",2018-09-03
"6571","KW20",2018-09-04,29.5,"KWLine_outside",2018-09-04
"6572","KW22",2018-09-04,29.8,"KWLine_outside",2018-09-04
"6573","KW21",2018-09-04,29.3,"KWLine_outside",2018-09-04
"6574","KW23",2018-09-04,29.1,"KWLine_outside",2018-09-04
"6575","KW24",2018-09-04,28.7,"KWLine_outside",2018-09-04
"6576","KW20",2018-09-05,29.4,"KWLine_outside",2018-09-05
"6577","KW22",2018-09-05,29.7,"KWLine_outside",2018-09-05
"6578","KW21",2018-09-05,29.2,"KWLine_outside",2018-09-05
"6579","KW23",2018-09-05,29.1,"KWLine_outside",2018-09-05
"6580","KW24",2018-09-05,28.1,"KWLine_outside",2018-09-05
"6581","KW20",2018-09-06,29.4,"KWLine_outside",2018-09-06
"6582","KW22",2018-09-06,29.4,"KWLine_outside",2018-09-06
"6583","KW21",2018-09-06,29.2,"KWLine_outside",2018-09-06
"6584","KW23",2018-09-06,29,"KWLine_outside",2018-09-06
"6585","KW24",2018-09-06,28.2,"KWLine_outside",2018-09-06
"6586","KW20",2018-09-07,29.5,"KWLine_outside",2018-09-07
"6587","KW22",2018-09-07,29.7,"KWLine_outside",2018-09-07
"6588","KW21",2018-09-07,29.2,"KWLine_outside",2018-09-07
"6589","KW23",2018-09-07,29,"KWLine_outside",2018-09-07
"6590","KW24",2018-09-07,28,"KWLine_outside",2018-09-07
"6591","KW20",2018-09-08,29.5,"KWLine_outside",2018-09-08
"6592","KW22",2018-09-08,29.8,"KWLine_outside",2018-09-08
"6593","KW21",2018-09-08,29.3,"KWLine_outside",2018-09-08
"6594","KW23",2018-09-08,29.1,"KWLine_outside",2018-09-08
"6595","KW24",2018-09-08,27.2,"KWLine_outside",2018-09-08
"6596","KW20",2018-09-09,29.5,"KWLine_outside",2018-09-09
"6597","KW22",2018-09-09,29.6,"KWLine_outside",2018-09-09
"6598","KW21",2018-09-09,29.2,"KWLine_outside",2018-09-09
"6599","KW23",2018-09-09,29.1,"KWLine_outside",2018-09-09
"6600","KW24",2018-09-09,27.6,"KWLine_outside",2018-09-09
"6601","KW20",2018-09-10,29.5,"KWLine_outside",2018-09-10
"6602","KW22",2018-09-10,29.2,"KWLine_outside",2018-09-10
"6603","KW21",2018-09-10,28.8,"KWLine_outside",2018-09-10
"6604","KW23",2018-09-10,29.1,"KWLine_outside",2018-09-10
"6605","KW24",2018-09-10,27.8,"KWLine_outside",2018-09-10
"6606","KW20",2018-09-11,29.5,"KWLine_outside",2018-09-11
"6607","KW22",2018-09-11,29.2,"KWLine_outside",2018-09-11
"6608","KW21",2018-09-11,28.7,"KWLine_outside",2018-09-11
"6609","KW23",2018-09-11,29.1,"KWLine_outside",2018-09-11
"6610","KW24",2018-09-11,27.9,"KWLine_outside",2018-09-11
"6611","KW20",2018-09-12,29.4,"KWLine_outside",2018-09-12
"6612","KW22",2018-09-12,29.2,"KWLine_outside",2018-09-12
"6613","KW21",2018-09-12,28.9,"KWLine_outside",2018-09-12
"6614","KW23",2018-09-12,29,"KWLine_outside",2018-09-12
"6615","KW24",2018-09-12,26.2,"KWLine_outside",2018-09-12
"6616","KW20",2018-09-13,29.4,"KWLine_outside",2018-09-13
"6617","KW22",2018-09-13,28.9,"KWLine_outside",2018-09-13
"6618","KW21",2018-09-13,28.8,"KWLine_outside",2018-09-13
"6619","KW23",2018-09-13,28.7,"KWLine_outside",2018-09-13
"6620","KW24",2018-09-13,26.7,"KWLine_outside",2018-09-13
"6621","KW20",2018-09-14,29.5,"KWLine_outside",2018-09-14
"6622","KW22",2018-09-14,28.7,"KWLine_outside",2018-09-14
"6623","KW21",2018-09-14,28.4,"KWLine_outside",2018-09-14
"6624","KW23",2018-09-14,28.9,"KWLine_outside",2018-09-14
"6625","KW24",2018-09-14,26.9,"KWLine_outside",2018-09-14
"6626","KW20",2018-09-15,29.6,"KWLine_outside",2018-09-15
"6627","KW22",2018-09-15,29.1,"KWLine_outside",2018-09-15
"6628","KW21",2018-09-15,28.7,"KWLine_outside",2018-09-15
"6629","KW23",2018-09-15,29,"KWLine_outside",2018-09-15
"6630","KW24",2018-09-15,27.9,"KWLine_outside",2018-09-15
"6631","KW20",2018-09-16,29.9,"KWLine_outside",2018-09-16
"6632","KW22",2018-09-16,29.3,"KWLine_outside",2018-09-16
"6633","KW21",2018-09-16,29,"KWLine_outside",2018-09-16
"6634","KW23",2018-09-16,29.1,"KWLine_outside",2018-09-16
"6635","KW24",2018-09-16,27.9,"KWLine_outside",2018-09-16
"6636","KW20",2018-09-17,30.1,"KWLine_outside",2018-09-17
"6637","KW22",2018-09-17,29.2,"KWLine_outside",2018-09-17
"6638","KW21",2018-09-17,28.8,"KWLine_outside",2018-09-17
"6639","KW23",2018-09-17,29.3,"KWLine_outside",2018-09-17
"6640","KW24",2018-09-17,28.1,"KWLine_outside",2018-09-17
"6641","KW20",2018-09-18,30.2,"KWLine_outside",2018-09-18
"6642","KW22",2018-09-18,29.3,"KWLine_outside",2018-09-18
"6643","KW21",2018-09-18,29,"KWLine_outside",2018-09-18
"6644","KW23",2018-09-18,29.4,"KWLine_outside",2018-09-18
"6645","KW24",2018-09-18,28.2,"KWLine_outside",2018-09-18
"6646","KW20",2018-09-19,30.3,"KWLine_outside",2018-09-19
"6647","KW22",2018-09-19,29.5,"KWLine_outside",2018-09-19
"6648","KW21",2018-09-19,29.3,"KWLine_outside",2018-09-19
"6649","KW23",2018-09-19,29.6,"KWLine_outside",2018-09-19
"6650","KW24",2018-09-19,28.3,"KWLine_outside",2018-09-19
"6651","KW20",2018-09-20,30.4,"KWLine_outside",2018-09-20
"6652","KW22",2018-09-20,29.6,"KWLine_outside",2018-09-20
"6653","KW21",2018-09-20,29.2,"KWLine_outside",2018-09-20
"6654","KW23",2018-09-20,29.3,"KWLine_outside",2018-09-20
"6655","KW24",2018-09-20,27.8,"KWLine_outside",2018-09-20
"6656","KW20",2018-09-21,30.5,"KWLine_outside",2018-09-21
"6657","KW22",2018-09-21,29,"KWLine_outside",2018-09-21
"6658","KW21",2018-09-21,28.5,"KWLine_outside",2018-09-21
"6659","KW23",2018-09-21,29.1,"KWLine_outside",2018-09-21
"6660","KW24",2018-09-21,26.5,"KWLine_outside",2018-09-21
"6661","KW20",2018-09-22,30.7,"KWLine_outside",2018-09-22
"6662","KW22",2018-09-22,28.1,"KWLine_outside",2018-09-22
"6663","KW21",2018-09-22,27.5,"KWLine_outside",2018-09-22
"6664","KW23",2018-09-22,29.5,"KWLine_outside",2018-09-22
"6665","KW24",2018-09-22,26.6,"KWLine_outside",2018-09-22
"6666","KW20",2018-09-23,30.4,"KWLine_outside",2018-09-23
"6667","KW22",2018-09-23,28.6,"KWLine_outside",2018-09-23
"6668","KW21",2018-09-23,28.1,"KWLine_outside",2018-09-23
"6669","KW23",2018-09-23,29.2,"KWLine_outside",2018-09-23
"6670","KW24",2018-09-23,27.5,"KWLine_outside",2018-09-23
"6671","KW20",2018-09-24,29.2,"KWLine_outside",2018-09-24
"6672","KW22",2018-09-24,28.5,"KWLine_outside",2018-09-24
"6673","KW21",2018-09-24,27.8,"KWLine_outside",2018-09-24
"6674","KW23",2018-09-24,28.1,"KWLine_outside",2018-09-24
"6675","KW24",2018-09-24,26.9,"KWLine_outside",2018-09-24
"6676","KW20",2018-09-25,28.4,"KWLine_outside",2018-09-25
"6677","KW22",2018-09-25,28.2,"KWLine_outside",2018-09-25
"6678","KW21",2018-09-25,27.6,"KWLine_outside",2018-09-25
"6679","KW23",2018-09-25,28.2,"KWLine_outside",2018-09-25
"6680","KW24",2018-09-25,27.3,"KWLine_outside",2018-09-25
"6681","KW20",2018-09-26,29.2,"KWLine_outside",2018-09-26
"6682","KW22",2018-09-26,29.2,"KWLine_outside",2018-09-26
"6683","KW21",2018-09-26,28.6,"KWLine_outside",2018-09-26
"6684","KW23",2018-09-26,28.5,"KWLine_outside",2018-09-26
"6685","KW24",2018-09-26,27.6,"KWLine_outside",2018-09-26
"6686","KW20",2018-09-27,29.1,"KWLine_outside",2018-09-27
"6687","KW22",2018-09-27,29,"KWLine_outside",2018-09-27
"6688","KW21",2018-09-27,28.5,"KWLine_outside",2018-09-27
"6689","KW23",2018-09-27,28.3,"KWLine_outside",2018-09-27
"6690","KW24",2018-09-27,27.3,"KWLine_outside",2018-09-27
"6691","KW20",2018-09-28,29,"KWLine_outside",2018-09-28
"6692","KW22",2018-09-28,28.5,"KWLine_outside",2018-09-28
"6693","KW21",2018-09-28,28.1,"KWLine_outside",2018-09-28
"6694","KW23",2018-09-28,27.8,"KWLine_outside",2018-09-28
"6695","KW24",2018-09-28,26.7,"KWLine_outside",2018-09-28
"6696","KW20",2018-09-29,29.1,"KWLine_outside",2018-09-29
"6697","KW22",2018-09-29,28.5,"KWLine_outside",2018-09-29
"6698","KW21",2018-09-29,28.1,"KWLine_outside",2018-09-29
"6699","KW23",2018-09-29,28.1,"KWLine_outside",2018-09-29
"6700","KW24",2018-09-29,26.6,"KWLine_outside",2018-09-29
"6701","KW20",2018-09-30,28.6,"KWLine_outside",2018-09-30
"6702","KW22",2018-09-30,28.4,"KWLine_outside",2018-09-30
"6703","KW21",2018-09-30,27.8,"KWLine_outside",2018-09-30
"6704","KW23",2018-09-30,27.4,"KWLine_outside",2018-09-30
"6705","KW24",2018-09-30,25.7,"KWLine_outside",2018-09-30
"6706","KW20",2018-10-01,28.8,"KWLine_outside",2018-10-01
"6707","KW22",2018-10-01,27.9,"KWLine_outside",2018-10-01
"6708","KW21",2018-10-01,27.4,"KWLine_outside",2018-10-01
"6709","KW23",2018-10-01,28.1,"KWLine_outside",2018-10-01
"6710","KW24",2018-10-01,24.9,"KWLine_outside",2018-10-01
"6711","KW20",2018-10-02,28.9,"KWLine_outside",2018-10-02
"6712","KW22",2018-10-02,28.2,"KWLine_outside",2018-10-02
"6713","KW21",2018-10-02,27.7,"KWLine_outside",2018-10-02
"6714","KW23",2018-10-02,27.6,"KWLine_outside",2018-10-02
"6715","KW24",2018-10-02,23.8,"KWLine_outside",2018-10-02
"6716","KW20",2018-10-03,28.9,"KWLine_outside",2018-10-03
"6717","KW22",2018-10-03,26.9,"KWLine_outside",2018-10-03
"6718","KW21",2018-10-03,26.3,"KWLine_outside",2018-10-03
"6719","KW23",2018-10-03,27.8,"KWLine_outside",2018-10-03
"6720","KW24",2018-10-03,22.8,"KWLine_outside",2018-10-03
"6721","KW20",2018-10-04,28.9,"KWLine_outside",2018-10-04
"6722","KW22",2018-10-04,25.9,"KWLine_outside",2018-10-04
"6723","KW21",2018-10-04,25.8,"KWLine_outside",2018-10-04
"6724","KW23",2018-10-04,28.3,"KWLine_outside",2018-10-04
"6725","KW24",2018-10-04,27.6,"KWLine_outside",2018-10-04
"6726","KW20",2018-10-05,28.9,"KWLine_outside",2018-10-05
"6727","KW22",2018-10-05,28.2,"KWLine_outside",2018-10-05
"6728","KW21",2018-10-05,28.5,"KWLine_outside",2018-10-05
"6729","KW23",2018-10-05,28.5,"KWLine_outside",2018-10-05
"6730","KW24",2018-10-05,28.3,"KWLine_outside",2018-10-05
"6731","KW20",2018-10-06,28.9,"KWLine_outside",2018-10-06
"6732","KW22",2018-10-06,28.8,"KWLine_outside",2018-10-06
"6733","KW21",2018-10-06,28.7,"KWLine_outside",2018-10-06
"6734","KW23",2018-10-06,28.6,"KWLine_outside",2018-10-06
"6735","KW24",2018-10-06,28.3,"KWLine_outside",2018-10-06
"6736","KW20",2018-10-07,28.8,"KWLine_outside",2018-10-07
"6737","KW22",2018-10-07,29,"KWLine_outside",2018-10-07
"6738","KW21",2018-10-07,28.7,"KWLine_outside",2018-10-07
"6739","KW23",2018-10-07,28.5,"KWLine_outside",2018-10-07
"6740","KW24",2018-10-07,28.3,"KWLine_outside",2018-10-07
"6741","KW20",2018-10-08,28.7,"KWLine_outside",2018-10-08
"6742","KW22",2018-10-08,28.9,"KWLine_outside",2018-10-08
"6743","KW21",2018-10-08,28.6,"KWLine_outside",2018-10-08
"6744","KW23",2018-10-08,28.4,"KWLine_outside",2018-10-08
"6745","KW24",2018-10-08,28.3,"KWLine_outside",2018-10-08
"6746","KW20",2018-10-09,28.5,"KWLine_outside",2018-10-09
"6747","KW22",2018-10-09,28.9,"KWLine_outside",2018-10-09
"6748","KW21",2018-10-09,28.4,"KWLine_outside",2018-10-09
"6749","KW23",2018-10-09,28.3,"KWLine_outside",2018-10-09
"6750","KW24",2018-10-09,28.1,"KWLine_outside",2018-10-09
"6751","KW20",2018-10-10,28.5,"KWLine_outside",2018-10-10
"6752","KW22",2018-10-10,28.9,"KWLine_outside",2018-10-10
"6753","KW21",2018-10-10,28.4,"KWLine_outside",2018-10-10
"6754","KW23",2018-10-10,28.2,"KWLine_outside",2018-10-10
"6755","KW24",2018-10-10,28,"KWLine_outside",2018-10-10
"6756","KW20",2018-10-11,28.5,"KWLine_outside",2018-10-11
"6757","KW22",2018-10-11,28.8,"KWLine_outside",2018-10-11
"6758","KW21",2018-10-11,28.4,"KWLine_outside",2018-10-11
"6759","KW23",2018-10-11,28.2,"KWLine_outside",2018-10-11
"6760","KW24",2018-10-11,27.4,"KWLine_outside",2018-10-11
"6761","KW20",2018-10-12,28.3,"KWLine_outside",2018-10-12
"6762","KW22",2018-10-12,28.5,"KWLine_outside",2018-10-12
"6763","KW21",2018-10-12,28.2,"KWLine_outside",2018-10-12
"6764","KW23",2018-10-12,28.1,"KWLine_outside",2018-10-12
"6765","KW24",2018-10-12,26.7,"KWLine_outside",2018-10-12
"6766","KW20",2018-10-13,28.3,"KWLine_outside",2018-10-13
"6767","KW22",2018-10-13,28.5,"KWLine_outside",2018-10-13
"6768","KW21",2018-10-13,28.1,"KWLine_outside",2018-10-13
"6769","KW23",2018-10-13,28,"KWLine_outside",2018-10-13
"6770","KW24",2018-10-13,26.5,"KWLine_outside",2018-10-13
"6771","KW20",2018-10-14,28.6,"KWLine_outside",2018-10-14
"6772","KW22",2018-10-14,28.4,"KWLine_outside",2018-10-14
"6773","KW21",2018-10-14,28,"KWLine_outside",2018-10-14
"6774","KW23",2018-10-14,27.9,"KWLine_outside",2018-10-14
"6775","KW24",2018-10-14,26.7,"KWLine_outside",2018-10-14
"6776","KW20",2018-10-15,28.8,"KWLine_outside",2018-10-15
"6777","KW22",2018-10-15,28.3,"KWLine_outside",2018-10-15
"6778","KW21",2018-10-15,28.1,"KWLine_outside",2018-10-15
"6779","KW23",2018-10-15,28.2,"KWLine_outside",2018-10-15
"6780","KW24",2018-10-15,27.2,"KWLine_outside",2018-10-15
"6781","KW20",2018-10-16,28.9,"KWLine_outside",2018-10-16
"6782","KW22",2018-10-16,28.6,"KWLine_outside",2018-10-16
"6783","KW21",2018-10-16,28.5,"KWLine_outside",2018-10-16
"6784","KW23",2018-10-16,28.4,"KWLine_outside",2018-10-16
"6785","KW24",2018-10-16,27.5,"KWLine_outside",2018-10-16
"6786","KW20",2018-10-17,28.6,"KWLine_outside",2018-10-17
"6787","KW22",2018-10-17,28.6,"KWLine_outside",2018-10-17
"6788","KW21",2018-10-17,28.3,"KWLine_outside",2018-10-17
"6789","KW23",2018-10-17,28.2,"KWLine_outside",2018-10-17
"6790","KW24",2018-10-17,27.5,"KWLine_outside",2018-10-17
"6791","KW20",2018-10-18,28.4,"KWLine_outside",2018-10-18
"6792","KW22",2018-10-18,28.3,"KWLine_outside",2018-10-18
"6793","KW21",2018-10-18,28,"KWLine_outside",2018-10-18
"6794","KW23",2018-10-18,27.9,"KWLine_outside",2018-10-18
"6795","KW24",2018-10-18,27,"KWLine_outside",2018-10-18
"6796","KW20",2018-10-19,28.3,"KWLine_outside",2018-10-19
"6797","KW22",2018-10-19,28.3,"KWLine_outside",2018-10-19
"6798","KW21",2018-10-19,28,"KWLine_outside",2018-10-19
"6799","KW23",2018-10-19,27.8,"KWLine_outside",2018-10-19
"6800","KW24",2018-10-19,27.3,"KWLine_outside",2018-10-19
"6801","KW20",2018-10-20,28.2,"KWLine_outside",2018-10-20
"6802","KW22",2018-10-20,28.4,"KWLine_outside",2018-10-20
"6803","KW21",2018-10-20,28,"KWLine_outside",2018-10-20
"6804","KW23",2018-10-20,27.8,"KWLine_outside",2018-10-20
"6805","KW24",2018-10-20,27.7,"KWLine_outside",2018-10-20
"6806","KW20",2018-10-21,28.2,"KWLine_outside",2018-10-21
"6807","KW22",2018-10-21,28.4,"KWLine_outside",2018-10-21
"6808","KW21",2018-10-21,28,"KWLine_outside",2018-10-21
"6809","KW23",2018-10-21,27.8,"KWLine_outside",2018-10-21
"6810","KW24",2018-10-21,27.5,"KWLine_outside",2018-10-21
"6811","KW20",2018-10-22,28.2,"KWLine_outside",2018-10-22
"6812","KW22",2018-10-22,28.5,"KWLine_outside",2018-10-22
"6813","KW21",2018-10-22,27.9,"KWLine_outside",2018-10-22
"6814","KW23",2018-10-22,27.8,"KWLine_outside",2018-10-22
"6815","KW24",2018-10-22,27.5,"KWLine_outside",2018-10-22
"6816","KW20",2018-10-23,28.1,"KWLine_outside",2018-10-23
"6817","KW22",2018-10-23,28.4,"KWLine_outside",2018-10-23
"6818","KW21",2018-10-23,27.9,"KWLine_outside",2018-10-23
"6819","KW23",2018-10-23,27.7,"KWLine_outside",2018-10-23
"6820","KW24",2018-10-23,27.5,"KWLine_outside",2018-10-23
"6821","KW20",2018-10-24,28.1,"KWLine_outside",2018-10-24
"6822","KW22",2018-10-24,28.5,"KWLine_outside",2018-10-24
"6823","KW21",2018-10-24,28,"KWLine_outside",2018-10-24
"6824","KW23",2018-10-24,27.8,"KWLine_outside",2018-10-24
"6825","KW24",2018-10-24,27.6,"KWLine_outside",2018-10-24
"6826","KW20",2018-10-25,28.1,"KWLine_outside",2018-10-25
"6827","KW22",2018-10-25,28.4,"KWLine_outside",2018-10-25
"6828","KW21",2018-10-25,27.9,"KWLine_outside",2018-10-25
"6829","KW23",2018-10-25,27.7,"KWLine_outside",2018-10-25
"6830","KW24",2018-10-25,27.5,"KWLine_outside",2018-10-25
"6831","KW20",2018-10-26,28.2,"KWLine_outside",2018-10-26
"6832","KW22",2018-10-26,28.4,"KWLine_outside",2018-10-26
"6833","KW21",2018-10-26,27.9,"KWLine_outside",2018-10-26
"6834","KW23",2018-10-26,27.7,"KWLine_outside",2018-10-26
"6835","KW24",2018-10-26,27.3,"KWLine_outside",2018-10-26
"6836","KW20",2018-10-27,28.2,"KWLine_outside",2018-10-27
"6837","KW22",2018-10-27,28.5,"KWLine_outside",2018-10-27
"6838","KW21",2018-10-27,28,"KWLine_outside",2018-10-27
"6839","KW23",2018-10-27,27.8,"KWLine_outside",2018-10-27
"6840","KW24",2018-10-27,27.5,"KWLine_outside",2018-10-27
"6841","KW20",2018-10-28,28.2,"KWLine_outside",2018-10-28
"6842","KW22",2018-10-28,28.5,"KWLine_outside",2018-10-28
"6843","KW21",2018-10-28,27.9,"KWLine_outside",2018-10-28
"6844","KW23",2018-10-28,27.7,"KWLine_outside",2018-10-28
"6845","KW24",2018-10-28,27.3,"KWLine_outside",2018-10-28
"6846","KW20",2018-10-29,28,"KWLine_outside",2018-10-29
"6847","KW22",2018-10-29,28.3,"KWLine_outside",2018-10-29
"6848","KW21",2018-10-29,27.9,"KWLine_outside",2018-10-29
"6849","KW23",2018-10-29,27.7,"KWLine_outside",2018-10-29
"6850","KW24",2018-10-29,27.4,"KWLine_outside",2018-10-29
"6851","KW20",2018-10-30,27.7,"KWLine_outside",2018-10-30
"6852","KW22",2018-10-30,28,"KWLine_outside",2018-10-30
"6853","KW21",2018-10-30,27.5,"KWLine_outside",2018-10-30
"6854","KW23",2018-10-30,27.5,"KWLine_outside",2018-10-30
"6855","KW24",2018-10-30,27.3,"KWLine_outside",2018-10-30
"6856","KW20",2018-10-31,27.7,"KWLine_outside",2018-10-31
"6857","KW22",2018-10-31,28,"KWLine_outside",2018-10-31
"6858","KW21",2018-10-31,27.5,"KWLine_outside",2018-10-31
"6859","KW23",2018-10-31,27.4,"KWLine_outside",2018-10-31
"6860","KW24",2018-10-31,27.3,"KWLine_outside",2018-10-31
"6861","KW20",2018-11-01,27.6,"KWLine_outside",2018-11-01
"6862","KW22",2018-11-01,27.9,"KWLine_outside",2018-11-01
"6863","KW21",2018-11-01,27.3,"KWLine_outside",2018-11-01
"6864","KW23",2018-11-01,27.4,"KWLine_outside",2018-11-01
"6865","KW24",2018-11-01,27.2,"KWLine_outside",2018-11-01
"6866","KW20",2018-11-02,27.6,"KWLine_outside",2018-11-02
"6867","KW22",2018-11-02,27.7,"KWLine_outside",2018-11-02
"6868","KW21",2018-11-02,27.4,"KWLine_outside",2018-11-02
"6869","KW23",2018-11-02,27.5,"KWLine_outside",2018-11-02
"6870","KW24",2018-11-02,27.4,"KWLine_outside",2018-11-02
"6871","KW20",2018-11-03,27.2,"KWLine_outside",2018-11-03
"6872","KW22",2018-11-03,27.6,"KWLine_outside",2018-11-03
"6873","KW21",2018-11-03,27.1,"KWLine_outside",2018-11-03
"6874","KW23",2018-11-03,27.2,"KWLine_outside",2018-11-03
"6875","KW24",2018-11-03,27.2,"KWLine_outside",2018-11-03
"6876","KW20",2018-11-04,27.4,"KWLine_outside",2018-11-04
"6877","KW22",2018-11-04,27.6,"KWLine_outside",2018-11-04
"6878","KW21",2018-11-04,27.2,"KWLine_outside",2018-11-04
"6879","KW23",2018-11-04,27.2,"KWLine_outside",2018-11-04
"6880","KW24",2018-11-04,26.9,"KWLine_outside",2018-11-04
"6881","KW20",2018-11-05,27.4,"KWLine_outside",2018-11-05
"6882","KW22",2018-11-05,27.6,"KWLine_outside",2018-11-05
"6883","KW21",2018-11-05,27.2,"KWLine_outside",2018-11-05
"6884","KW23",2018-11-05,27.1,"KWLine_outside",2018-11-05
"6885","KW24",2018-11-05,26.9,"KWLine_outside",2018-11-05
"6886","KW20",2018-11-06,27.6,"KWLine_outside",2018-11-06
"6887","KW22",2018-11-06,27.8,"KWLine_outside",2018-11-06
"6888","KW21",2018-11-06,27.4,"KWLine_outside",2018-11-06
"6889","KW23",2018-11-06,27.2,"KWLine_outside",2018-11-06
"6890","KW24",2018-11-06,26.9,"KWLine_outside",2018-11-06
"6891","KW20",2018-11-07,27.6,"KWLine_outside",2018-11-07
"6892","KW22",2018-11-07,27.9,"KWLine_outside",2018-11-07
"6893","KW21",2018-11-07,27.4,"KWLine_outside",2018-11-07
"6894","KW23",2018-11-07,27.2,"KWLine_outside",2018-11-07
"6895","KW24",2018-11-07,27,"KWLine_outside",2018-11-07
"6896","KW20",2018-11-08,27.5,"KWLine_outside",2018-11-08
"6897","KW22",2018-11-08,27.8,"KWLine_outside",2018-11-08
"6898","KW21",2018-11-08,27.3,"KWLine_outside",2018-11-08
"6899","KW23",2018-11-08,27.1,"KWLine_outside",2018-11-08
"6900","KW24",2018-11-08,26.9,"KWLine_outside",2018-11-08
"6901","KW20",2018-11-09,27.4,"KWLine_outside",2018-11-09
"6902","KW22",2018-11-09,27.8,"KWLine_outside",2018-11-09
"6903","KW21",2018-11-09,27.3,"KWLine_outside",2018-11-09
"6904","KW23",2018-11-09,27,"KWLine_outside",2018-11-09
"6905","KW24",2018-11-09,26.6,"KWLine_outside",2018-11-09
"6906","KW20",2018-11-10,27.5,"KWLine_outside",2018-11-10
"6907","KW22",2018-11-10,27.8,"KWLine_outside",2018-11-10
"6908","KW21",2018-11-10,27.3,"KWLine_outside",2018-11-10
"6909","KW23",2018-11-10,27.1,"KWLine_outside",2018-11-10
"6910","KW24",2018-11-10,26.7,"KWLine_outside",2018-11-10
"6911","KW20",2018-11-11,27.4,"KWLine_outside",2018-11-11
"6912","KW22",2018-11-11,27.8,"KWLine_outside",2018-11-11
"6913","KW21",2018-11-11,27.3,"KWLine_outside",2018-11-11
"6914","KW23",2018-11-11,27,"KWLine_outside",2018-11-11
"6915","KW24",2018-11-11,26.6,"KWLine_outside",2018-11-11
